,wikidataID,attractionName
38425,http://www.wikidata.org/entity/Q99509413,Font del Forat de la vergonya
38426,http://www.wikidata.org/entity/Q99509417,Font de la Cigonya i de la Guineu
38427,http://www.wikidata.org/entity/Q99509418,Font dels quatre nens
38428,http://www.wikidata.org/entity/Q99509795,Font de la Corporació Metropolitana
38429,http://www.wikidata.org/entity/Q100703447,Q100703447
38430,http://www.wikidata.org/entity/Q10285,Kolosseum
38431,http://www.wikidata.org/entity/Q10924,Dom von Orvieto
38432,http://www.wikidata.org/entity/Q99520934,Q99520934
38433,http://www.wikidata.org/entity/Q99540876,Q99540876
38434,http://www.wikidata.org/entity/Q99541026,Q99541026
38435,http://www.wikidata.org/entity/Q99541699,Q99541699
38436,http://www.wikidata.org/entity/Q99542608,Q99542608
38437,http://www.wikidata.org/entity/Q99545878,Q99545878
38438,http://www.wikidata.org/entity/Q99615052,Fertility Fountain
38439,http://www.wikidata.org/entity/Q99672652,Fontanella del Leone
38440,http://www.wikidata.org/entity/Q99705129,Q99705129
38441,http://www.wikidata.org/entity/Q99726663,Fontana della Botte
38442,http://www.wikidata.org/entity/Q99742730,Q99742730
38443,http://www.wikidata.org/entity/Q99980633,Q99980633
38444,http://www.wikidata.org/entity/Q100854166,Q100854166
38445,http://www.wikidata.org/entity/Q15523,Comer See
38446,http://www.wikidata.org/entity/Q16990,Ätna
38447,http://www.wikidata.org/entity/Q18068,Mailänder Dom
38448,http://www.wikidata.org/entity/Q99514494,Laufbrunnen Gemeindeamt Kundl
38449,http://www.wikidata.org/entity/Q99514535,Laufbrunnen Gasthof Post
38450,http://www.wikidata.org/entity/Q99541736,Notburgabrunnen Münster
38451,http://www.wikidata.org/entity/Q99565491,Georgsbrunnen Niederndorf
38452,http://www.wikidata.org/entity/Q99569041,Laufbrunnen Jaggl
38453,http://www.wikidata.org/entity/Q99574169,Froschbrunnen Radfeld
38454,http://www.wikidata.org/entity/Q99607613,Nachtschatten
38455,http://www.wikidata.org/entity/Q99622125,Stempel - Brunnen
38456,http://www.wikidata.org/entity/Q99625032,Q99625032
38457,http://www.wikidata.org/entity/Q99642688,Dorfbrunnen Rettenschöss
38458,http://www.wikidata.org/entity/Q99642733,Laufbrunnen Kirchplatz Scheffau
38459,http://www.wikidata.org/entity/Q99657743,Laufbrunnen mit Gedenktafel für Franz Berndorfer
38460,http://www.wikidata.org/entity/Q99746063,Nepomukbrunnen Walchsee
38461,http://www.wikidata.org/entity/Q99746072,Friedhofsbrunnen Walchsee
38462,http://www.wikidata.org/entity/Q99746572,Dorfbrunnen Walchsee
38463,http://www.wikidata.org/entity/Q99775880,Floriansbrunnen Oberau
38464,http://www.wikidata.org/entity/Q99849812,Laufbrunnen Bruckner-Straße
38465,http://www.wikidata.org/entity/Q99863916,Laufbrunnen HBLA Wörgl
38466,http://www.wikidata.org/entity/Q99864031,Laufbrunnen am Neuen Friedhof
38467,http://www.wikidata.org/entity/Q100190777,Laufbrunnen Brennerei Erler
38468,http://www.wikidata.org/entity/Q100191624,Friedhofsbrunnen Brixen im Thale
38469,http://www.wikidata.org/entity/Q100368647,Bärengruppe
38470,http://www.wikidata.org/entity/Q100552819,Brunnen am Hauptplatz in Ferlach
38471,http://www.wikidata.org/entity/Q100715718,Bärenbrunnen
38472,http://www.wikidata.org/entity/Q10288,Parthenon
38473,http://www.wikidata.org/entity/Q99522166,Q99522166
38474,http://www.wikidata.org/entity/Q100274394,Q100274394
38475,http://www.wikidata.org/entity/Q99763624,Q99763624
38476,http://www.wikidata.org/entity/Q100912222,Frederiksplein Fountain
38477,http://www.wikidata.org/entity/Q100914369,Fountain Osdorpplein
38478,http://www.wikidata.org/entity/Q100319921,Michalon Fountain
38479,http://www.wikidata.org/entity/Q20892,Le Mont-Saint-Michel
38480,http://www.wikidata.org/entity/Q28785,Sacré-Cœur de Montmartre
38481,http://www.wikidata.org/entity/Q5933,Westminster Abbey
38482,http://www.wikidata.org/entity/Q23308,British Library
38483,http://www.wikidata.org/entity/Q99543502,Große Fontäne
38484,http://www.wikidata.org/entity/Q99640616,Bremer Stadtmusikanten
38485,http://www.wikidata.org/entity/Q99941596,Ochsenbrunnen
38486,http://www.wikidata.org/entity/Q100869467,Knabe an Brunnen mit Fisch
38487,http://www.wikidata.org/entity/Q25711,Brühlsche Terrasse
38488,http://www.wikidata.org/entity/Q99842251,Fountain with a frog
38489,http://www.wikidata.org/entity/Q99980952,Q99980952
38490,http://www.wikidata.org/entity/Q96143627,Font de l'ermita de Sant Baldiri
38491,http://www.wikidata.org/entity/Q96144264,Font d'Avall
38492,http://www.wikidata.org/entity/Q96144400,Font i safareig de Can Nou
38493,http://www.wikidata.org/entity/Q96144823,Font de Terrades
38494,http://www.wikidata.org/entity/Q96185703,Q96185703
38495,http://www.wikidata.org/entity/Q96193882,Font Xicomenut
38496,http://www.wikidata.org/entity/Q96193883,Font Peregrina
38497,http://www.wikidata.org/entity/Q96210787,Font de l'Hospital
38498,http://www.wikidata.org/entity/Q96210790,Font de la Palma
38499,http://www.wikidata.org/entity/Q96210803,Font de les Piques
38500,http://www.wikidata.org/entity/Q96210815,Font del Governador
38501,http://www.wikidata.org/entity/Q96210827,Font del Roser
38502,http://www.wikidata.org/entity/Q96244758,Font de la Deu Grossa
38503,http://www.wikidata.org/entity/Q96244765,Font dels Capellans
38504,http://www.wikidata.org/entity/Q96244773,Font Xatona
38505,http://www.wikidata.org/entity/Q96244781,Font de Cal Soc
38506,http://www.wikidata.org/entity/Q96244788,Font de Cal Toni
38507,http://www.wikidata.org/entity/Q96244797,Font del Pessebre
38508,http://www.wikidata.org/entity/Q96244802,Font de Can Tià
38509,http://www.wikidata.org/entity/Q96244808,Font de la Coromina
38510,http://www.wikidata.org/entity/Q96249068,Font del Santuari de Sant Ferriol
38511,http://www.wikidata.org/entity/Q96249107,Font de la Puda
38512,http://www.wikidata.org/entity/Q96252909,Font del Desmai
38513,http://www.wikidata.org/entity/Q96407643,Font Llaràs
38514,http://www.wikidata.org/entity/Q96474305,Font
38515,http://www.wikidata.org/entity/Q96474999,Font de la Mulla
38516,http://www.wikidata.org/entity/Q95998628,Q95998628
38517,http://www.wikidata.org/entity/Q96099320,Q96099320
38518,http://www.wikidata.org/entity/Q96198862,Q96198862
38519,http://www.wikidata.org/entity/Q93778571,Friedhofsbrunnen
38520,http://www.wikidata.org/entity/Q93778794,Antoniusbrunnen
38521,http://www.wikidata.org/entity/Q93778806,Prutzer Sauerbrunnen
38522,http://www.wikidata.org/entity/Q93780167,Florianibrunnen Prutz
38523,http://www.wikidata.org/entity/Q93837493,Brunnen am Postplatz
38524,http://www.wikidata.org/entity/Q93837717,Brunnen hl. Johannes der Täufer
38525,http://www.wikidata.org/entity/Q93840446,Immaculatabrunnen Nauders
38526,http://www.wikidata.org/entity/Q93896722,Dorfbrunnen Ladis
38527,http://www.wikidata.org/entity/Q93967465,Sauerbrunnen Bad Obladis
38528,http://www.wikidata.org/entity/Q93967953,Brunnen mit Burg Ladis Relief
38529,http://www.wikidata.org/entity/Q94076384,Rofners Bründl
38530,http://www.wikidata.org/entity/Q94076768,Friedhofsbrunnen
38531,http://www.wikidata.org/entity/Q95130461,Georgsbrunnen
38532,http://www.wikidata.org/entity/Q95130471,Wendelinbrunnen
38533,http://www.wikidata.org/entity/Q95130476,Nepomukbrunnen Ried im Oberinntal
38534,http://www.wikidata.org/entity/Q95215958,Floriansbrunnen Tösens
38535,http://www.wikidata.org/entity/Q95388806,Antoniusbrunnen Serfaus
38536,http://www.wikidata.org/entity/Q95388860,Laufbrunnen Serfaus
38537,http://www.wikidata.org/entity/Q95388868,Wegkreuz mit Brunnen
38538,http://www.wikidata.org/entity/Q95409784,Platzbrunnen
38539,http://www.wikidata.org/entity/Q95410245,Vorstattler Laufbrunnen
38540,http://www.wikidata.org/entity/Q95468374,Floriansbrunnen Fließ
38541,http://www.wikidata.org/entity/Q95994265,Schafflbrunnen
38542,http://www.wikidata.org/entity/Q95994390,Floriansbrunnen Grins
38543,http://www.wikidata.org/entity/Q96031320,Nepomukbrunnen Grins
38544,http://www.wikidata.org/entity/Q96031328,Floriansbrunnen bei Grins 92
38545,http://www.wikidata.org/entity/Q96031340,Nikolausbrunnen Grins
38546,http://www.wikidata.org/entity/Q96031353,Christophorusbrunnen Grins
38547,http://www.wikidata.org/entity/Q96143807,Schafflbrunnen Strengen
38548,http://www.wikidata.org/entity/Q96146667,Georgsbrunnen Tobadill
38549,http://www.wikidata.org/entity/Q96194655,Brunnen vor dem Gemeindeamt
38550,http://www.wikidata.org/entity/Q96314589,Nepomukbrunnen Flirsch
38551,http://www.wikidata.org/entity/Q96314755,Floriansbrunnen Mathon
38552,http://www.wikidata.org/entity/Q96336368,Floriansbrunnen Garnen
38553,http://www.wikidata.org/entity/Q96399417,Nepomukbrunnen St. Anton
38554,http://www.wikidata.org/entity/Q96475258,Laufbrunnen Hochasten
38555,http://www.wikidata.org/entity/Q96475747,Laufbrunnen mit Figur Flötenspieler
38556,http://www.wikidata.org/entity/Q95135536,Q95135536
38557,http://www.wikidata.org/entity/Q95584717,Q95584717
38558,http://www.wikidata.org/entity/Q95749654,Q95749654
38559,http://www.wikidata.org/entity/Q96279011,Q96279011
38560,http://www.wikidata.org/entity/Q96279013,Q96279013
38561,http://www.wikidata.org/entity/Q96279017,Q96279017
38562,http://www.wikidata.org/entity/Q96280252,Q96280252
38563,http://www.wikidata.org/entity/Q95146478,Fontaine Jeanne-d'Arc d'Épinal
38564,http://www.wikidata.org/entity/Q96232043,"Terrace Walls, Urns, Fountain and Seat at Beaumanor Hall"
38565,http://www.wikidata.org/entity/Q96279209,Fountain circa 40 metres east of Lodge Park
38566,http://www.wikidata.org/entity/Q93879540,Brunnen Ernst-Kalkuhl-Gymnasium
38567,http://www.wikidata.org/entity/Q94578229,Jakob-Müller-Brunnen
38568,http://www.wikidata.org/entity/Q94629064,Brunnen Marktplatz Oberkassel
38569,http://www.wikidata.org/entity/Q95374431,Brunnen Bürgerpark Oberkassel
38570,http://www.wikidata.org/entity/Q96054327,Stockentenbrunnen
38571,http://www.wikidata.org/entity/Q96251332,Kugelbrunnen Lannesdorf
38572,http://www.wikidata.org/entity/Q96251415,Brunnen mit Fisch
38573,http://www.wikidata.org/entity/Q96347629,Petrusbrunnen
38574,http://www.wikidata.org/entity/Q96376007,Fortuna-Brunnen
38575,http://www.wikidata.org/entity/Q93769872,Q93769872
38576,http://www.wikidata.org/entity/Q94433403,Fountain in front of Hotel Panorama
38577,http://www.wikidata.org/entity/Q94433411,fountain at Charles Square (north)
38578,http://www.wikidata.org/entity/Q94435674,Fountain at Hotel Globus
38579,http://www.wikidata.org/entity/Q94657707,Q94657707
38580,http://www.wikidata.org/entity/Q95951544,fountain
38581,http://www.wikidata.org/entity/Q95966764,Q95966764
38582,http://www.wikidata.org/entity/Q96072514,Q96072514
38583,http://www.wikidata.org/entity/Q96122778,Q96122778
38584,http://www.wikidata.org/entity/Q96140671,Q96140671
38585,http://www.wikidata.org/entity/Q96323775,Fountain in Šeberov
38586,http://www.wikidata.org/entity/Q96140992,Q96140992
38587,http://www.wikidata.org/entity/Q46313,Burgpalast
38588,http://www.wikidata.org/entity/Q40846,Teneriffa
38589,http://www.wikidata.org/entity/Q47476,Alhambra
38590,http://www.wikidata.org/entity/Q48435,Sagrada Família
38591,http://www.wikidata.org/entity/Q55684,Castell-Palau dels Aguilar
38592,http://www.wikidata.org/entity/Q152072,Manneken Pis
38593,http://www.wikidata.org/entity/Q59482,Schloss Rosendal
38594,http://www.wikidata.org/entity/Q38580,Cascata delle Marmore
38595,http://www.wikidata.org/entity/Q52505,Rialtobrücke
38596,http://www.wikidata.org/entity/Q52517,Seufzerbrücke
38597,http://www.wikidata.org/entity/Q99309,Pantheon
38598,http://www.wikidata.org/entity/Q34374,Kreta
38599,http://www.wikidata.org/entity/Q129296,Santorin
38600,http://www.wikidata.org/entity/Q131013,Akropolis
38601,http://www.wikidata.org/entity/Q99236,Viaduc de Millau
38602,http://www.wikidata.org/entity/Q143463,Papstpalast
38603,http://www.wikidata.org/entity/Q39671,Stonehenge
38604,http://www.wikidata.org/entity/Q41225,Big Ben
38605,http://www.wikidata.org/entity/Q42182,Buckingham Palace
38606,http://www.wikidata.org/entity/Q42646,Windsor Castle
38607,http://www.wikidata.org/entity/Q55019,Covent Garden
38608,http://www.wikidata.org/entity/Q57357,Hadrianswall
38609,http://www.wikidata.org/entity/Q62378,Tower of London
38610,http://www.wikidata.org/entity/Q62408,Palace of Westminster
38611,http://www.wikidata.org/entity/Q83125,Tower Bridge
38612,http://www.wikidata.org/entity/Q104674,Ben Nevis
38613,http://www.wikidata.org/entity/Q106187,Giant’s Causeway
38614,http://www.wikidata.org/entity/Q123017,Carrow Road
38615,http://www.wikidata.org/entity/Q129143,Trafalgar Square
38616,http://www.wikidata.org/entity/Q68689,Checkpoint Charlie
38617,http://www.wikidata.org/entity/Q82425,Brandenburger Tor
38618,http://www.wikidata.org/entity/Q82878,Neues Schloss
38619,http://www.wikidata.org/entity/Q151963,Museumsinsel
38620,http://www.wikidata.org/entity/Q152783,Alexanderplatz
38621,http://www.wikidata.org/entity/Q153494,Rothenburg ob der Tauber
38622,http://www.wikidata.org/entity/Q77572497,Fontana del Mosè
38623,http://www.wikidata.org/entity/Q77103139,Chafariz de Agualva
38624,http://www.wikidata.org/entity/Q77113328,Chafariz do Cacém
38625,http://www.wikidata.org/entity/Q77789702,Fountain
38626,http://www.wikidata.org/entity/Q77789728,Fountain
38627,http://www.wikidata.org/entity/Q77789750,Fountain
38628,http://www.wikidata.org/entity/Q77789777,Fountain
38629,http://www.wikidata.org/entity/Q77789800,Fountain
38630,http://www.wikidata.org/entity/Q77789825,Fountain
38631,http://www.wikidata.org/entity/Q77789850,Fountain
38632,http://www.wikidata.org/entity/Q77789879,Fountain
38633,http://www.wikidata.org/entity/Q77789919,Fountain
38634,http://www.wikidata.org/entity/Q77789951,Fountain
38635,http://www.wikidata.org/entity/Q77789989,Fountain
38636,http://www.wikidata.org/entity/Q77790026,Fountain
38637,http://www.wikidata.org/entity/Q77790074,Fountain
38638,http://www.wikidata.org/entity/Q77790116,Fountain
38639,http://www.wikidata.org/entity/Q77790160,Fountain
38640,http://www.wikidata.org/entity/Q77790218,Fountain
38641,http://www.wikidata.org/entity/Q77790260,Fountain
38642,http://www.wikidata.org/entity/Q77790310,Fountain
38643,http://www.wikidata.org/entity/Q77790356,Fountain
38644,http://www.wikidata.org/entity/Q77790397,Fountain
38645,http://www.wikidata.org/entity/Q77790455,Fountain
38646,http://www.wikidata.org/entity/Q77790502,Fountain
38647,http://www.wikidata.org/entity/Q77790545,Fountain
38648,http://www.wikidata.org/entity/Q77790583,Fountain
38649,http://www.wikidata.org/entity/Q77790619,Fountain
38650,http://www.wikidata.org/entity/Q77790675,Fountain
38651,http://www.wikidata.org/entity/Q77790722,Fountain
38652,http://www.wikidata.org/entity/Q77790769,Fountain
38653,http://www.wikidata.org/entity/Q77790822,Fountain
38654,http://www.wikidata.org/entity/Q77790872,Fountain
38655,http://www.wikidata.org/entity/Q77790919,Fountain
38656,http://www.wikidata.org/entity/Q77790954,Fountain
38657,http://www.wikidata.org/entity/Q77790994,Fountain
38658,http://www.wikidata.org/entity/Q77791038,Fountain
38659,http://www.wikidata.org/entity/Q77791077,Fountain
38660,http://www.wikidata.org/entity/Q77791116,Fountain
38661,http://www.wikidata.org/entity/Q77791156,Fountain
38662,http://www.wikidata.org/entity/Q77791194,Fountain
38663,http://www.wikidata.org/entity/Q77791277,Fountain
38664,http://www.wikidata.org/entity/Q77791317,Fountain
38665,http://www.wikidata.org/entity/Q77791358,Fountain
38666,http://www.wikidata.org/entity/Q77791411,Fountain
38667,http://www.wikidata.org/entity/Q77791491,Fountain
38668,http://www.wikidata.org/entity/Q77791526,Fountain
38669,http://www.wikidata.org/entity/Q77791565,Fountain
38670,http://www.wikidata.org/entity/Q77791604,Fountain
38671,http://www.wikidata.org/entity/Q77791647,Fountain
38672,http://www.wikidata.org/entity/Q77791684,Fountain
38673,http://www.wikidata.org/entity/Q77791718,Fountain
38674,http://www.wikidata.org/entity/Q77791756,Fountain
38675,http://www.wikidata.org/entity/Q77791788,Fountain
38676,http://www.wikidata.org/entity/Q77791826,Fountain
38677,http://www.wikidata.org/entity/Q77791865,Fountain
38678,http://www.wikidata.org/entity/Q77791908,Fountain
38679,http://www.wikidata.org/entity/Q77791943,Fountain
38680,http://www.wikidata.org/entity/Q77791980,Fountain
38681,http://www.wikidata.org/entity/Q77792015,Fountain
38682,http://www.wikidata.org/entity/Q77792048,Fountain
38683,http://www.wikidata.org/entity/Q77792085,Fountain
38684,http://www.wikidata.org/entity/Q77792128,Fountain
38685,http://www.wikidata.org/entity/Q77792159,Fountain
38686,http://www.wikidata.org/entity/Q77792208,Fountain
38687,http://www.wikidata.org/entity/Q77792249,Fountain
38688,http://www.wikidata.org/entity/Q77792293,Fountain
38689,http://www.wikidata.org/entity/Q77792330,Fountain
38690,http://www.wikidata.org/entity/Q77792374,Fountain
38691,http://www.wikidata.org/entity/Q77792470,Fountain
38692,http://www.wikidata.org/entity/Q77792558,Fountain
38693,http://www.wikidata.org/entity/Q77792601,Fountain
38694,http://www.wikidata.org/entity/Q77792645,Fountain
38695,http://www.wikidata.org/entity/Q77792678,Fountain
38696,http://www.wikidata.org/entity/Q77792712,Fountain
38697,http://www.wikidata.org/entity/Q77792763,Fountain
38698,http://www.wikidata.org/entity/Q77792797,Fountain
38699,http://www.wikidata.org/entity/Q77792826,Fountain
38700,http://www.wikidata.org/entity/Q77792863,Fountain
38701,http://www.wikidata.org/entity/Q77792953,Fountain
38702,http://www.wikidata.org/entity/Q77792979,Fountain
38703,http://www.wikidata.org/entity/Q77793040,Fountain
38704,http://www.wikidata.org/entity/Q77793069,Fountain
38705,http://www.wikidata.org/entity/Q77793098,Fountain
38706,http://www.wikidata.org/entity/Q77793123,Fountain
38707,http://www.wikidata.org/entity/Q77793168,Fountain
38708,http://www.wikidata.org/entity/Q77793189,Fountain
38709,http://www.wikidata.org/entity/Q77793208,Fountain
38710,http://www.wikidata.org/entity/Q77793234,Fountain
38711,http://www.wikidata.org/entity/Q77793315,Fountain
38712,http://www.wikidata.org/entity/Q77793349,Fountain
38713,http://www.wikidata.org/entity/Q77793375,Fountain
38714,http://www.wikidata.org/entity/Q77793475,Fountain
38715,http://www.wikidata.org/entity/Q77793506,Fountain
38716,http://www.wikidata.org/entity/Q77793556,Fountain
38717,http://www.wikidata.org/entity/Q77793586,Fountain
38718,http://www.wikidata.org/entity/Q77793617,Fountain
38719,http://www.wikidata.org/entity/Q77793640,Fountain
38720,http://www.wikidata.org/entity/Q77793667,Fountain
38721,http://www.wikidata.org/entity/Q77680052,Krötenbrunnen Hof
38722,http://www.wikidata.org/entity/Q77820429,Fountain
38723,http://www.wikidata.org/entity/Q77820467,Fountain
38724,http://www.wikidata.org/entity/Q77820486,Fountain
38725,http://www.wikidata.org/entity/Q77820507,Fountain
38726,http://www.wikidata.org/entity/Q77820529,Fountain
38727,http://www.wikidata.org/entity/Q77820551,Fountain
38728,http://www.wikidata.org/entity/Q77820576,Fountain
38729,http://www.wikidata.org/entity/Q77820595,Fountain
38730,http://www.wikidata.org/entity/Q77820618,Fountain
38731,http://www.wikidata.org/entity/Q77820639,Fountain
38732,http://www.wikidata.org/entity/Q77820657,Fountain
38733,http://www.wikidata.org/entity/Q77820676,Fountain
38734,http://www.wikidata.org/entity/Q77820698,Fountain
38735,http://www.wikidata.org/entity/Q77820720,Fountain
38736,http://www.wikidata.org/entity/Q77820739,Fountain
38737,http://www.wikidata.org/entity/Q77820764,Fountain
38738,http://www.wikidata.org/entity/Q77820785,Fountain
38739,http://www.wikidata.org/entity/Q77820805,Fountain
38740,http://www.wikidata.org/entity/Q77820826,Fountain
38741,http://www.wikidata.org/entity/Q77820847,Fountain
38742,http://www.wikidata.org/entity/Q77820870,Fountain
38743,http://www.wikidata.org/entity/Q77820892,Fountain
38744,http://www.wikidata.org/entity/Q77820912,Fountain
38745,http://www.wikidata.org/entity/Q77820932,Fountain
38746,http://www.wikidata.org/entity/Q77820957,Fountain
38747,http://www.wikidata.org/entity/Q77820980,Fountain
38748,http://www.wikidata.org/entity/Q77821000,Fountain
38749,http://www.wikidata.org/entity/Q77821022,Fountain
38750,http://www.wikidata.org/entity/Q77821041,Fountain
38751,http://www.wikidata.org/entity/Q77821055,Fountain
38752,http://www.wikidata.org/entity/Q77821078,Fountain
38753,http://www.wikidata.org/entity/Q77821101,Fountain
38754,http://www.wikidata.org/entity/Q77821122,Fountain
38755,http://www.wikidata.org/entity/Q77821139,Fountain
38756,http://www.wikidata.org/entity/Q77821158,Fountain
38757,http://www.wikidata.org/entity/Q77821176,Fountain
38758,http://www.wikidata.org/entity/Q77821197,Fountain
38759,http://www.wikidata.org/entity/Q77821219,Fountain
38760,http://www.wikidata.org/entity/Q77821238,Fountain
38761,http://www.wikidata.org/entity/Q77821262,Fountain
38762,http://www.wikidata.org/entity/Q77821284,Fountain
38763,http://www.wikidata.org/entity/Q77821301,Fountain
38764,http://www.wikidata.org/entity/Q77821323,Fountain
38765,http://www.wikidata.org/entity/Q77821347,Fountain
38766,http://www.wikidata.org/entity/Q77821362,Fountain
38767,http://www.wikidata.org/entity/Q77821382,Fountain
38768,http://www.wikidata.org/entity/Q77821403,Fountain
38769,http://www.wikidata.org/entity/Q77821424,Fountain
38770,http://www.wikidata.org/entity/Q77821443,Fountain
38771,http://www.wikidata.org/entity/Q77821460,Fountain
38772,http://www.wikidata.org/entity/Q77821527,Fountain
38773,http://www.wikidata.org/entity/Q77821545,Fountain
38774,http://www.wikidata.org/entity/Q77821566,Fountain
38775,http://www.wikidata.org/entity/Q77821588,Fountain
38776,http://www.wikidata.org/entity/Q77821615,Fountain
38777,http://www.wikidata.org/entity/Q77821630,Fountain
38778,http://www.wikidata.org/entity/Q77821643,Fountain
38779,http://www.wikidata.org/entity/Q77821663,Fountain
38780,http://www.wikidata.org/entity/Q77821679,Fountain
38781,http://www.wikidata.org/entity/Q77821696,Fountain
38782,http://www.wikidata.org/entity/Q77821716,Fountain
38783,http://www.wikidata.org/entity/Q77821736,Fountain
38784,http://www.wikidata.org/entity/Q77821752,Fountain
38785,http://www.wikidata.org/entity/Q77821774,Fountain
38786,http://www.wikidata.org/entity/Q77821792,Fountain
38787,http://www.wikidata.org/entity/Q77821813,Fountain
38788,http://www.wikidata.org/entity/Q77821833,Fountain
38789,http://www.wikidata.org/entity/Q77821851,Fountain
38790,http://www.wikidata.org/entity/Q77821868,Fountain
38791,http://www.wikidata.org/entity/Q77821885,Fountain
38792,http://www.wikidata.org/entity/Q77821900,Fountain
38793,http://www.wikidata.org/entity/Q77821918,Fountain
38794,http://www.wikidata.org/entity/Q77821938,Fountain
38795,http://www.wikidata.org/entity/Q77821958,Fountain
38796,http://www.wikidata.org/entity/Q77821977,Fountain
38797,http://www.wikidata.org/entity/Q77821998,Fountain
38798,http://www.wikidata.org/entity/Q77822022,Fountain
38799,http://www.wikidata.org/entity/Q77822043,Fountain
38800,http://www.wikidata.org/entity/Q77822064,Fountain
38801,http://www.wikidata.org/entity/Q77822080,Fountain
38802,http://www.wikidata.org/entity/Q77822104,Fountain
38803,http://www.wikidata.org/entity/Q77822125,Fountain
38804,http://www.wikidata.org/entity/Q77822142,Fountain
38805,http://www.wikidata.org/entity/Q77822160,Fountain
38806,http://www.wikidata.org/entity/Q77822181,Fountain
38807,http://www.wikidata.org/entity/Q77822203,Fountain
38808,http://www.wikidata.org/entity/Q77822224,Fountain
38809,http://www.wikidata.org/entity/Q77822243,Fountain
38810,http://www.wikidata.org/entity/Q77822262,Fountain
38811,http://www.wikidata.org/entity/Q77822283,Fountain
38812,http://www.wikidata.org/entity/Q77822300,Fountain
38813,http://www.wikidata.org/entity/Q77822321,Fountain
38814,http://www.wikidata.org/entity/Q77822339,Fountain
38815,http://www.wikidata.org/entity/Q77822357,Fountain
38816,http://www.wikidata.org/entity/Q77822380,Fountain
38817,http://www.wikidata.org/entity/Q77822399,Fountain
38818,http://www.wikidata.org/entity/Q77822422,Fountain
38819,http://www.wikidata.org/entity/Q77822445,Fountain
38820,http://www.wikidata.org/entity/Q77822463,Fountain
38821,http://www.wikidata.org/entity/Q77822481,Fountain
38822,http://www.wikidata.org/entity/Q96587960,Font de la Vila
38823,http://www.wikidata.org/entity/Q96607996,Font del Carquinyoli
38824,http://www.wikidata.org/entity/Q96621643,Font d'Armanyà
38825,http://www.wikidata.org/entity/Q96621655,Font de la Pixa
38826,http://www.wikidata.org/entity/Q96654417,Font de les Piles
38827,http://www.wikidata.org/entity/Q96654429,Font Vella
38828,http://www.wikidata.org/entity/Q96654437,Font Vella
38829,http://www.wikidata.org/entity/Q96654455,Font Major
38830,http://www.wikidata.org/entity/Q96655442,Font Gitarda
38831,http://www.wikidata.org/entity/Q96655447,Font Vella
38832,http://www.wikidata.org/entity/Q96658066,Font de Sant Salvador
38833,http://www.wikidata.org/entity/Q96692677,Font de la Teula
38834,http://www.wikidata.org/entity/Q96693034,Font de l'Hort del Frare
38835,http://www.wikidata.org/entity/Q96700341,Font de Llavar
38836,http://www.wikidata.org/entity/Q96743150,Fonts de l'Alameda
38837,http://www.wikidata.org/entity/Q96759328,Fountain of Calle Real
38838,http://www.wikidata.org/entity/Q96870335,Font pública
38839,http://www.wikidata.org/entity/Q97012331,Q97012331
38840,http://www.wikidata.org/entity/Q97012336,Q97012336
38841,http://www.wikidata.org/entity/Q96579359,Q96579359
38842,http://www.wikidata.org/entity/Q96579361,Q96579361
38843,http://www.wikidata.org/entity/Q96579362,Q96579362
38844,http://www.wikidata.org/entity/Q96580165,Q96580165
38845,http://www.wikidata.org/entity/Q96589332,Q96589332
38846,http://www.wikidata.org/entity/Q96707359,Q96707359
38847,http://www.wikidata.org/entity/Q96767246,Q96767246
38848,http://www.wikidata.org/entity/Q96932506,Fountain of Italo Rossi Ciampolini
38849,http://www.wikidata.org/entity/Q97035122,Fontana di Piazzanello
38850,http://www.wikidata.org/entity/Q97100839,Q97100839
38851,http://www.wikidata.org/entity/Q97101840,Q97101840
38852,http://www.wikidata.org/entity/Q97102492,Q97102492
38853,http://www.wikidata.org/entity/Q97127379,Q97127379
38854,http://www.wikidata.org/entity/Q97131609,Q97131609
38855,http://www.wikidata.org/entity/Q97133582,Q97133582
38856,http://www.wikidata.org/entity/Q96481434,Florianbrunnen in der Steige
38857,http://www.wikidata.org/entity/Q96481438,Lukasbrunnen Haiming
38858,http://www.wikidata.org/entity/Q96654212,Servitutsbrunnen
38859,http://www.wikidata.org/entity/Q96654250,Brunnen Mahnmal 40 Jahre Frieden
38860,http://www.wikidata.org/entity/Q96654291,Engelbrunnen Brennbichl
38861,http://www.wikidata.org/entity/Q96654293,Josefsbrunnen Unterstadt
38862,http://www.wikidata.org/entity/Q96654296,Leonhardsbrunnen Brennbichl
38863,http://www.wikidata.org/entity/Q96678476,Zierbrunnen Gebhartstraße
38864,http://www.wikidata.org/entity/Q96678484,Vogelbrunnen Rathausstraße
38865,http://www.wikidata.org/entity/Q96693166,Wendelinbrunnen Karres
38866,http://www.wikidata.org/entity/Q96782405,Wendelinbrunnen Karrösten
38867,http://www.wikidata.org/entity/Q96782426,Servitutsbrunnen Karrösten
38868,http://www.wikidata.org/entity/Q96783558,Laufbrunnen Oberlängenfeld
38869,http://www.wikidata.org/entity/Q96789541,Marienbrunnen Barwies
38870,http://www.wikidata.org/entity/Q96789713,Guter-Hirte-Brunnen
38871,http://www.wikidata.org/entity/Q96789920,Antoniusbrunnen
38872,http://www.wikidata.org/entity/Q96789994,Georgsbrunnen Mieming
